message_id,label,catCode,plaintext,lang,label_llama,tweet_lang
1.51E+18,unrelated,4,@mysticleo19 @BattaKashmiri I can feel the sense of wanting something so bad but also making distance from it because of the trauma unleashed and its devastating. Can't imagine the plight of your parents but I'm hopeful things will change for good and Kashmir will witness its original inhabitants!,en,unrelated,en
1.58E+18,unrelated,4,Bulling at immigration level in @tallinnofficial @visitestonia @tallinn @ItalyinEstonia @ItalyinSaoPaulo https://t.co/6xcuFcElxN,en,neutral,en
1.58E+18,pro-immigration,1,"@Joey___BASEBALL @NorCalU1 I’ll say it this way.  Both sides of my family migrated here for opportunity and a better life, and they did it.  They are absolutely worth more the being viewed as cheap labor.  Which is what she stated Florida needs.  No 1 shoulder viewed as cheap labor.  It’s 2022, not 1950s.",en,pro-immigration,en
1.59E+18,unrelated,4,"@ChrisHealth3 @mmpadellan Florida has a system in which long term homeowners get a cap on property tax increases. In a rising market, the recently arrived rich lockdown refugee will pay more in property tax than neighbors who’ve been there 15 years. 2/2",en,neutral,en
1.50E+18,unrelated,4,"@GabeWasylko @BrianMusick I didnt even see that pic til really late last night after I went on a hunt (many were asking me about the lights & I couldnt figure out why lol) You might want to make that an actual post on your account, informing everyone.",en,unrelated,en
1.59E+18,anti-immigration,2,You might note how much profit the Asylum seeker people are making on providing accomodation.... https://t.co/PGWg8FeCl6,en,neutral,en
1.54E+18,anti-immigration,2,"@SenWarren The Democrats have put America in a crisis. - High gas prices - Inflation - illegal immigrants that are predators, murderers, sex traffickers, Cartels, etc.. Are coming into this country. Very few people are thinking about Roe vs Wade.",en,anti-immigration,en
1.60E+18,pro-immigration,1,"@catrinaf01 @TheStephenRalph @SkyNews @Conservatives @SuellaBraverman @ukhomeoffice Why would they settle anywhere in Europe where they have no family/friends and don't speak the language? If they have a genuine case, and 80% do, what is your problem with asylum seekers?",en,pro-immigration,en
1.55E+18,anti-immigration,2,"There is hardly a fag paper between the parties they have the same ideology but one hides it better than the other At least with Labour(who i will never vote for) you would know exactly what you are getting reduction of police more immigration Whites,are,racists",en,pro-immigration,en
1.52E+18,neutral,3,Just wondering do Palestinian refugees get the same compassion that Ukrainian refugees get or has Israel outlawed it 🤣,en,neutral,en
1.50E+18,pro-immigration,1,"More updates later - until then, either find the refugee aid organization of your choice and #donate, or take a car and make your way to reception centers - thousands there looking for rides to EU countries where they have family/friends. #RefugeesWelcome  /5",en,pro-immigration,en
1.49E+18,unrelated,4,"Behold, God is my salvation; I will trust, and not be afraid... Isaiah 12:2 Memoirs of Pastor T @ Refuge Community Church https://t.co/Gx91lESSqt",en,unrelated,en
1.58E+18,unrelated,4,A soul continuously passes through 84 lakh species according to the sinful and meritorious deeds. One needs to take refuge in True Saint Rampal Ji Maharaj to escape from this cycle of birth and death. Sant Rampal Ji Maharaj Ji #WorldTeachersDay 🙏🍂 https://t.co/IW0MsEnEB8,en,unrelated,en
1.54E+18,pro-immigration,1,@GOPLeader If President Biden had an open border policy those immigrants would have entered the country in safety. Instead they were crammed into a trailer and smuggled into the country where they died. Stop spreading the lie of an open border.,en,pro-immigration,en
1.49E+18,unrelated,4,"THE MIRACLES is available digitally now! Elliot has learned the family secret: they’re all comic character refugees escaped to the real world. Now this world’s first superhero, Elliot will find secrets have a tendency to run very deep https://t.co/z8YXbEXCKd https://t.co/K70SrUVV38",en,unrelated,en
1.58E+18,unrelated,4,@LakotaMan1 Well indigenous peoples adopted the Europeans way of life and started owning slaves. Btw there were African immigrants here before Christopher Columbus. There were African explorers. There’s that.,en,neutral,en
1.59E+18,neutral,3,"@stevanvalk @MDallrace @ZelenskyyUa @POTUS The solution to the southern border problem is easy. It’s called Comprehensive Immigration Reform. We almost had it in 2013 with a bipartisan immigration bill in the Senate, but the House Republicans killed it. To fix the problem of illegal immigration, we have to fix the",en,pro-immigration,en
1.48E+18,unrelated,4,"never let go of that person who steals your smiles..."" I love you my love and I will never, ever let go of your hand 이민호...사랑해 ❤❤ @ActorLeeMinHo https://t.co/S6VinINzJ1",en,unrelated,en
1.48E+18,unrelated,4,"I live in the secret place of Elyon, I spend my nights in the shelter of Shaddai, saying to Yahweh, 'My refuge, my fortress, my God in whom I trust!' I cling to Him, I acknowledge His name.",en,unrelated,en
1.51E+18,pro-immigration,1,@Refugees @CNkwetaSalami World 🌎focused Ukraine and Russia but refugees in #Libya and #Tunisia suffering . #Women and #Children under difficult conditions  slipping on the streetsUNHCR must consider the situation of refugees in #Libya ana #Tunisia They should be protected as you would Ukrainian refugees https://t.co/nne71QGptl,en,pro-immigration,en
1.50E+18,unrelated,4,"@50WattImmigrant @atrupar Lol, that was the first thing that came into my head.",en,neutral,en
1.60E+18,unrelated,4,@247FantasyLand White for me based on receiving work alone and Lattimore has always gotten the best of Mike Evans.,en,unrelated,en
1.54E+18,pro-immigration,1,Tell them to Syrian and other non-white refugees you’ve been fighting so hard to keep out,en,pro-immigration,en
1.52E+18,anti-immigration,2,@NadiaWhittomeMP Please take all your illegal migrants with you and you can govern them. Give them food shelter and do good to humanity. You know nothing.,en,anti-immigration,en
1.54E+18,neutral,3,BBC News - Ben Stiller meets Zelensky in Kyiv as an ambassador for the UN refugee agency https://t.co/bMJc65kqrT 👍,en,neutral,en
1.58E+18,neutral,3,Voting is another one of those jobs that immigrants are taking that Americans just won't do.,en,pro-immigration,en
1.60E+18,unrelated,4,@KerrieOldfield2 @Russputin2 Times running out Scottie would you prefer Kew mental institution in Vic or Morrisett asylum in NSW.your choice.whi knows you could be in charge after a short internment.🤪,en,unrelated,en
1.52E+18,unrelated,4,"@SethDaSportsMan @MyFantasyLeague I feel that. I have rarely traded back in the past but figured I’d try it out. If I’m looking at the 1.12 and 2.12, it’s an obvious L to me. If it’s more middle of the road, figure I’m happy enough with it.  Appreciate the feedback",en,unrelated,en
1.55E+18,pro-immigration,1,@Jishywa Fair point! And the medallion owners use many drivers’ immigration status to keep them poorly paid. Ugh.,en,pro-immigration,en
1.51E+18,neutral,3,"US and Poland have combined to take in 2,200,007 refugees from Ukraine… https://t.co/0DC6w87A7R",en,neutral,en
1.51E+18,pro-immigration,1,"On the #InternationalDayForTheEliminationOfRacialDiscrimination — and every day — I am committed to leading a more diverse, inclusive and actively anti-racist UNHCR.   For refugees and everyone forced to flee, we must stand united to #endracism.",en,pro-immigration,en
1.54E+18,unrelated,4,"Don’t know what the worst part of this is 🤷🏻‍♂️ Is it the decrepit old fart Bone, and his 18th century views, or the fact that Pursglove felt that “His point is well made, well argued” and that he’ll “take it on board” Lunatics have take over the asylum man 🤬🤬🤬",en,unrelated,en
1.52E+18,unrelated,4,Great.... Let me know when you finished writing... I will develop the same essay further keeping migrant labours at center...,en,unrelated,en
1.51E+18,unrelated,4,@deepgreenphilly @MakeItRayn_ Seeing it isn’t surprising as a displaced native diaspora and child of war refugees cuz of Americas war crimes,en,pro-immigration,en
1.61E+18,unrelated,4,@taber44136215 @ToddHeadleeAZ @TheLastRefuge2 @RandPaul @LeaderMcConnell All the tech in the world and this Luddite hits print. Another example of wasteful spending from people who negotiate in bad faith.,en,unrelated,en
1.59E+18,unrelated,4,My twitter is dying! Either the algorithm is doing things different or those I follow have stopped posting and migrated to #mastodon and competitors. What’s up with your timeline?,en,unrelated,en
1.49E+18,pro-immigration,1,"Civilized societies with constitution provide citizenship to anyone staying 5 or 10 years. And, we check religion on those seeking refuge and gothram genealogies for detention list? Shame on such a society! #Threat2Women_BanRSS",en,pro-immigration,en
1.54E+18,anti-immigration,2,".@BetoORourke if you are elected Governor, will you commit to aborting nighttime expulsions? https://t.co/tCX9N5Eah6 #feedingmigrantstothewolves https://t.co/hp5614bsSD",en,anti-immigration,en
1.58E+18,anti-immigration,2,@jjcwow @bedford_colleen The policy of housing unknown illegal immigrants in hotels enmasse (or indeed anywhere they have unrestricted liberty) will devistate the hospitality sector from the point of tourism and business use. How does this help the economy ? @10DowningStreet @Jeremy_Hunt,en,anti-immigration,en
1.53E+18,unrelated,4,Baby Formula Shortage Gop Immigrant Children ☝ 😐   https://t.co/6BjugrOKiF,en,unrelated,en
1.49E+18,unrelated,4,"@caratraining @eventbrite I am Firmansyah from Indonesia.  Through the Budget Abundance Program, using Cryptocurrency Dash, participated in distributing money, worth EUR382,978,315.15   (    IDR6,132,716,015,767.13   ), for handling the immigrant crisis in Europe.",en,pro-immigration,en
1.59E+18,anti-immigration,2,"#GBV in South africa is at an all time high,but what some people want is to get foreigners out,while this might be the actions of a few,The deafening Silence of the Majority speaks volume",en,anti-immigration,en
1.52E+18,pro-immigration,1,"Thanks to Gaston and Helping Empower Community Refugees, formerly Helping El Cajon Refugees (HECR) for meeting with @PSFA_SDSU and @AmalArgentina to discuss their support for refugees.  Incredible work. @marianoruizrg https://t.co/kjJ2I29bJ1",en,pro-immigration,en
1.57E+18,unrelated,4,I decided to write 'True Refuge' during  https://t.co/fQ5BxcyV9z,en,unrelated,en
1.51E+18,neutral,3,The refugees’ special train to Germany. https://t.co/OI5DlL0g9c,en,neutral,en
1.53E+18,pro-immigration,1,"Are you ready to apply? Our #RedSafe app launched an alert for scholarships to refugee students present in MALAWI, MOZAMBIQUE, SOUTH AFRICA, ZAMBIA and ZIMBABWE. Pass the word! https://t.co/6doC04v3jx",en,pro-immigration,en
1.54E+18,pro-immigration,1,"Asylum seekers in Rwanda not only face long delays and a high refusal rate, but those from the Middle East or who are LGBTQ+ are routinely discriminated against. It is not safe for people seeking sanctuary #StopRwandaFlight #StopTheFlights",en,pro-immigration,en
1.55E+18,unrelated,4,@Davret1 @AndrewXParada88 @DeniseBarbarita @colorblindk1d @alaynatreene @SenatorMenendez From one recent study: “We find that the SALT deduction cap led to a sizeable and statistically significant reduction in housing price growth for affected counties but had no discernable impact on state-level migration patterns.” https://t.co/qsDX1to6GD,en,unrelated,en
1.51E+18,anti-immigration,2,"@The_Real_3init @zilevandamme This South African family man was killed by the foreigners.  Do you perhaps still remember him? Ooh, he doesn't matter because he's South African killed by illegal immigrants right? https://t.co/SPbm2MqF0y",en,anti-immigration,en
1.50E+18,anti-immigration,2,And the media is helping the government deny that we have an Immigration crisis.,en,neutral,en
1.56E+18,neutral,3,"Just got back from getting my ""Vreemdelingenkaart"" aka Belgian ID card for foreigners. I can finally check one thing off my list 🙌🥳",en,neutral,en
1.52E+18,pro-immigration,1,This is a young Ukrainian girl fleeing for her life across the Polish border. I have friends helping refugees there and those arriving in Hungary. I wanted to put a face with this tragedy. Her mother told my friends that day was the first time she'd smiled in days.🙏❤️ https://t.co/53ZTpp3ajp,en,pro-immigration,en
